"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	161	2118878	7.6
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	88	1858488	4.7
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	188	1944905	9.7
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	230	1946465	11.8
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	324	1987791	16.3
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	153	1672362	9.1
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	346	1606497	21.5
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	45	1048311	4.3
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	64	930715	6.9
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Female"	"F"	13	624293	Unreliable
	"2012"	"2012"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Male"	"M"	17	481320	Unreliable
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	10	295981	Unreliable
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	11	320867	Unreliable
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	16	325170	Unreliable
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	39	348894	11.2
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	31	305409	10.2
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	41	323055	12.7
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	36	330530	10.9
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	44	327008	13.5
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	26	302333	8.6
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	32	292147	11.0
	"2012"	"2012"	"Colorado"	"08"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	11	174743	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	14	198718	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	13	166828	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	35	171795	20.4
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	11	187083	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	35	181534	19.3
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	14	247236	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	36	237579	15.2
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	12	212489	Unreliable
	"2012"	"2012"	"Connecticut"	"09"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	14	200868	Unreliable
	"2012"	"2012"	"Delaware"	"10"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	20	41072	48.7
	"2012"	"2012"	"Delaware"	"10"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	13	38342	Unreliable
	"2012"	"2012"	"Delaware"	"10"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	14	49823	Unreliable
	"2012"	"2012"	"Delaware"	"10"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	23	47918	48.0
	"2012"	"2012"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	11	24329	Unreliable
	"2012"	"2012"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	10	21265	Unreliable
	"2012"	"2012"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	10	23304	Unreliable
	"2012"	"2012"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	15	18340	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	11	235729	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	12	224397	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	12	201671	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	15	227869	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	16	204497	Unreliable
	"2012"	"2012"	"Florida"	"12"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	18	148849	Unreliable
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	20	884442	2.3
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	55	941785	5.8
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	88	880281	10.0
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	154	923972	16.7
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	111	924618	12.0
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	167	940150	17.8
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	175	1119600	15.6
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	247	1098214	22.5
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	121	1084810	11.2
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	149	979845	15.2
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	26	888451	2.9
	"2012"	"2012"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	34	787980	4.3
	"2012"	"2012"	"Georgia"	"13"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	11	200207	Unreliable
	"2012"	"2012"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	16	233057	Unreliable
	"2012"	"2012"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	18	196872	Unreliable
	"2012"	"2012"	"Georgia"	"13"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	19	139625	Unreliable
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	11	401322	Unreliable
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	28	432915	6.5
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	37	405124	9.1
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	77	429862	17.9
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	56	423311	13.2
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	71	435861	16.3
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	81	451947	17.9
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	66	455406	14.5
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	34	402374	8.4
	"2012"	"2012"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	43	379059	11.3
	"2012"	"2012"	"Hawaii"	"15"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	12	29543	Unreliable
	"2012"	"2012"	"Idaho"	"16"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	10	93096	Unreliable
	"2012"	"2012"	"Idaho"	"16"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	18	96809	Unreliable
	"2012"	"2012"	"Illinois"	"17"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	12	141477	Unreliable
	"2012"	"2012"	"Illinois"	"17"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	28	119929	23.3
	"2012"	"2012"	"Illinois"	"17"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	24	91306	26.3
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	31	690092	4.5
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	14	679661	Unreliable
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	54	705261	7.7
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	29	648851	4.5
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	54	668317	8.1
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	35	735379	4.8
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	52	734354	7.1
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	21	647131	3.2
	"2012"	"2012"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	37	626048	5.9
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	18	403321	Unreliable
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	27	354567	7.6
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	49	361691	13.5
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	21	355950	5.9
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	47	361905	13.0
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	38	412581	9.2
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	46	409145	11.2
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	18	376378	Unreliable
	"2012"	"2012"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	26	362033	7.2
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	15	182899	Unreliable
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	19	165198	Unreliable
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	19	168772	Unreliable
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	22	202425	10.9
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	22	201530	10.9
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	10	191399	Unreliable
	"2012"	"2012"	"Iowa"	"19"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	16	189785	Unreliable
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	19	171750	Unreliable
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	12	149129	Unreliable
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	15	151910	Unreliable
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	23	176973	13.0
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	17	173837	Unreliable
	"2012"	"2012"	"Kansas"	"20"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	12	159803	Unreliable
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	16	251864	Unreliable
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	30	263374	11.4
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	41	248333	16.5
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	98	252992	38.7
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	70	252369	27.7
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	104	253812	41.0
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	85	288252	29.5
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	130	280904	46.3
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	43	266825	16.1
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	51	251378	20.3
	"2012"	"2012"	"Kentucky"	"21"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	10	177243	Unreliable
	"2012"	"2012"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	13	75312	Unreliable
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	14	198973	Unreliable
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	29	210320	13.8
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	15	180215	Unreliable
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	29	185944	15.6
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	24	212024	11.3
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	29	211090	13.7
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	15	198420	Unreliable
	"2012"	"2012"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	25	191789	13.0
	"2012"	"2012"	"Maine"	"23"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	21	70034	30.0
	"2012"	"2012"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	19	76115	Unreliable
	"2012"	"2012"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	14	104422	Unreliable
	"2012"	"2012"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	20	100042	20.0
	"2012"	"2012"	"Maryland"	"24"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	11	113871	Unreliable
	"2012"	"2012"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	17	149083	Unreliable
	"2012"	"2012"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	24	124369	19.3
	"2012"	"2012"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	21	88245	23.8
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	10	224520	Unreliable
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	16	240824	Unreliable
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	22	233535	9.4
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	31	244900	12.7
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	19	227502	Unreliable
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	43	226833	19.0
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	40	285538	14.0
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	46	278935	16.5
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	22	250769	8.8
	"2012"	"2012"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	29	240184	12.1
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	22	377389	5.8
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	37	385251	9.6
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	61	360581	16.9
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	144	358696	40.1
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	61	358509	17.0
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	131	345625	37.9
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	75	447780	16.7
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	191	428824	44.5
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	30	395789	7.6
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	90	366105	24.6
	"2012"	"2012"	"Massachusetts"	"25"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	10	214558	Unreliable
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	16	102611	Unreliable
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	14	89046	Unreliable
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	31	101217	30.6
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	33	87867	37.6
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	17	90244	Unreliable
	"2012"	"2012"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	35	73177	47.8
	"2012"	"2012"	"Michigan"	"26"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	33	530320	6.2
