"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	27	2023813	1.3
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	85	2170269	3.9
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	63	1974579	3.2
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	219	2154943	10.2
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	92	1848669	5.0
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	207	1934166	10.7
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	213	1930273	11.0
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	354	1976801	17.9
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	193	1701920	11.3
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	331	1638949	20.2
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	64	1105994	5.8
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	92	985141	9.3
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Female"	"F"	19	629665	Unreliable
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Male"	"M"	24	489693	4.9
	"2013"	"2013"	"California"	"06"	"White"	"2106-3"	"85+ years"	"85+"	"Female"	"F"	13	350382	Unreliable
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	12	298950	Unreliable
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	29	324928	8.9
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	14	331171	Unreliable
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	40	357255	11.2
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	34	307821	11.0
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	24	326276	7.4
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	38	325586	11.7
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	52	322864	16.1
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	21	309089	6.8
	"2013"	"2013"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	37	297444	12.4
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	27	200491	13.5
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	22	168257	13.1
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	58	173643	33.4
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	20	180612	11.1
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	43	176071	24.4
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	31	241708	12.8
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	71	231242	30.7
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	26	216084	12.0
	"2013"	"2013"	"Connecticut"	"09"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	36	205031	17.6
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	18	42218	Unreliable
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	11	38499	Unreliable
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	16	38036	Unreliable
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	13	48922	Unreliable
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	19	46943	Unreliable
	"2013"	"2013"	"Delaware"	"10"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	11	44902	Unreliable
	"2013"	"2013"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	14	23954	Unreliable
	"2013"	"2013"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	16	20890	Unreliable
	"2013"	"2013"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	10	23636	Unreliable
	"2013"	"2013"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	49	18774	261.0
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	14	241962	Unreliable
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	12	227173	Unreliable
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	22	203737	10.8
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	21	204550	10.3
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	14	183671	Unreliable
	"2013"	"2013"	"Florida"	"12"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	21	155542	13.5
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	28	879727	3.2
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	65	935040	7.0
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	103	898463	11.5
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	232	946207	24.5
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	157	921450	17.0
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	228	934576	24.4
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	240	1111053	21.6
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	314	1089555	28.8
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	151	1096427	13.8
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	185	992386	18.6
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	34	929927	3.7
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	45	823906	5.5
	"2013"	"2013"	"Florida"	"12"	"White"	"2106-3"	"75-84 years"	"75-84"	"Male"	"M"	11	474741	Unreliable
	"2013"	"2013"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	12	235373	Unreliable
	"2013"	"2013"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	13	197898	Unreliable
	"2013"	"2013"	"Georgia"	"13"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	14	145031	Unreliable
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	12	399232	Unreliable
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	27	433524	6.2
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	22	403085	5.5
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	70	423540	16.5
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	55	419606	13.1
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	74	430535	17.2
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	68	449295	15.1
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	80	453442	17.6
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	41	405733	10.1
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	44	382489	11.5
	"2013"	"2013"	"Georgia"	"13"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	10	286537	Unreliable
	"2013"	"2013"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"Male"	"M"	11	59101	Unreliable
	"2013"	"2013"	"Hawaii"	"15"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	14	31415	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	10	101130	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	10	94300	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	16	96084	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	16	95665	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	10	96347	Unreliable
	"2013"	"2013"	"Idaho"	"16"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	16	93374	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	10	126252	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	11	133362	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	17	112857	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	15	138927	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	35	117604	29.8
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	11	119754	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	20	93902	21.3
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	12	650951	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	30	685827	4.4
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	28	676389	4.1
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	79	703324	11.2
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	25	643385	3.9
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	53	664626	8.0
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	38	720923	5.3
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	82	721623	11.4
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	17	659130	Unreliable
	"2013"	"2013"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	52	637853	8.2
	"2013"	"2013"	"Indiana"	"18"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	10	29162	Unreliable
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	24	402588	6.0
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	30	356507	8.4
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	53	363174	14.6
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	24	354819	6.8
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	43	361340	11.9
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	34	404604	8.4
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	49	401514	12.2
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	23	382924	6.0
	"2013"	"2013"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	31	369052	8.4
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	12	202651	Unreliable
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	11	174922	Unreliable
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	16	181748	Unreliable
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	23	165767	13.9
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	24	169369	14.2
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	26	197281	13.2
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	18	196735	Unreliable
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	13	194922	Unreliable
	"2013"	"2013"	"Iowa"	"19"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	19	193397	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	10	163748	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	18	171595	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	20	148955	13.4
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	14	152289	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	16	170567	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	17	168332	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	15	166433	Unreliable
	"2013"	"2013"	"Kansas"	"20"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	11	161543	Unreliable
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	14	252467	Unreliable
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	18	263840	Unreliable
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	45	247441	18.2
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	68	250286	27.2
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	55	251465	21.9
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	105	252563	41.6
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	79	284538	27.8
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	104	277278	37.5
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	39	270476	14.4
	"2013"	"2013"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	65	254450	25.5
	"2013"	"2013"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	12	77266	Unreliable
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	11	194049	Unreliable
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	11	202219	Unreliable
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	41	212703	19.3
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	22	180147	12.2
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	37	186474	19.8
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	22	208128	10.6
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	28	207296	13.5
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	24	201616	11.9
	"2013"	"2013"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	26	194239	13.4
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	24	71401	33.6
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	18	77167	Unreliable
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	26	74582	34.9
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	15	101994	Unreliable
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	20	97646	20.5
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	11	103064	Unreliable
	"2013"	"2013"	"Maine"	"23"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	18	97012	Unreliable
	"2013"	"2013"	"Maryland"	"24"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	17	113318	Unreliable
	"2013"	"2013"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	27	149371	18.1
	"2013"	"2013"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	27	125045	21.6
	"2013"	"2013"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	13	117865	Unreliable
	"2013"	"2013"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	31	91444	33.9
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	11	221033	Unreliable
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	20	237509	8.4
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	22	237192	9.3
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	56	249812	22.4
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	27	223551	12.1
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	38	225487	16.9
	"2013"	"2013"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	40	279806	14.3
