"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2009"	"2009"	"California"	"06"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	10	61289	Unreliable
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	21	2006647	1.0
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	82	2184662	3.8
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	53	1900638	2.8
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	177	2042507	8.7
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	137	1902063	7.2
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	256	1992061	12.9
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	240	1968336	12.2
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	422	1995942	21.1
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	145	1543372	9.4
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	294	1476450	19.9
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	33	923342	3.6
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	61	807698	7.6
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Female"	"F"	13	628138	Unreliable
	"2009"	"2009"	"California"	"06"	"White"	"2106-3"	"75-84 years"	"75-84"	"Male"	"M"	13	467465	Unreliable
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	21	315276	6.7
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	17	309011	Unreliable
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	40	327119	12.2
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	24	305962	7.8
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	27	320137	8.4
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	33	340963	9.7
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	50	337041	14.8
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	18	272555	Unreliable
	"2009"	"2009"	"Colorado"	"08"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	24	265212	9.0
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	14	197184	Unreliable
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	29	164109	17.7
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	40	200445	20.0
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	13	252819	Unreliable
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	38	243657	15.6
	"2009"	"2009"	"Connecticut"	"09"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	14	186182	Unreliable
	"2009"	"2009"	"Delaware"	"10"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	10	44129	Unreliable
	"2009"	"2009"	"Delaware"	"10"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	13	38793	Unreliable
	"2009"	"2009"	"Delaware"	"10"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	16	41404	Unreliable
	"2009"	"2009"	"Delaware"	"10"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	16	50822	Unreliable
	"2009"	"2009"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	19	22411	Unreliable
	"2009"	"2009"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	16	16705	Unreliable
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	12	214492	Unreliable
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	14	221095	Unreliable
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	16	199435	Unreliable
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	20	220067	9.1
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	31	197084	15.7
	"2009"	"2009"	"Florida"	"12"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	24	126190	19.0
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	45	874998	5.1
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	166	933786	17.8
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	138	842383	16.4
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	320	875980	36.5
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	163	960419	17.0
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	315	975028	32.3
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	271	1119568	24.2
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	415	1090217	38.1
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	108	1017745	10.6
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	159	919655	17.3
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	23	798783	2.9
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	16	705051	Unreliable
	"2009"	"2009"	"Florida"	"12"	"White"	"2106-3"	"75-84 years"	"75-84"	"Female"	"F"	11	556544	Unreliable
	"2009"	"2009"	"Georgia"	"13"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	13	204040	Unreliable
	"2009"	"2009"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	10	223513	Unreliable
	"2009"	"2009"	"Georgia"	"13"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	16	189525	Unreliable
	"2009"	"2009"	"Georgia"	"13"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	14	119322	Unreliable
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	31	427659	7.2
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	23	402950	5.7
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	45	424512	10.6
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	40	438988	9.1
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	61	455386	13.4
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	64	455234	14.1
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	70	455338	15.4
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	21	378284	5.6
	"2009"	"2009"	"Georgia"	"13"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	22	357191	6.2
	"2009"	"2009"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"45-54 years"	"45-54"	"Male"	"M"	14	62330	Unreliable
	"2009"	"2009"	"Hawaii"	"15"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	13	31849	Unreliable
	"2009"	"2009"	"Illinois"	"17"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	17	121910	Unreliable
	"2009"	"2009"	"Illinois"	"17"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	11	81385	Unreliable
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	26	704715	3.7
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	14	674919	Unreliable
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	48	702072	6.8
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	20	676893	3.0
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	49	694444	7.1
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	46	760075	6.1
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	54	756112	7.1
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	14	598606	Unreliable
	"2009"	"2009"	"Illinois"	"17"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	28	576363	4.9
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	19	405052	Unreliable
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	11	351433	Unreliable
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	28	358999	7.8
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	27	371019	7.3
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	33	376708	8.8
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	22	426559	5.2
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	50	423107	11.8
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	13	349184	Unreliable
	"2009"	"2009"	"Indiana"	"18"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	21	334123	6.3
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	19	177800	Unreliable
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	15	171066	Unreliable
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	19	174186	Unreliable
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	16	212921	Unreliable
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	19	211738	Unreliable
	"2009"	"2009"	"Iowa"	"19"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	10	174531	Unreliable
	"2009"	"2009"	"Kansas"	"20"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	11	159264	Unreliable
	"2009"	"2009"	"Kansas"	"20"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	15	164398	Unreliable
	"2009"	"2009"	"Kansas"	"20"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	18	155720	Unreliable
	"2009"	"2009"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	22	187225	11.8
	"2009"	"2009"	"Kansas"	"20"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	23	183952	12.5
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	12	251686	Unreliable
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	23	262122	8.8
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	23	248253	9.3
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	69	252566	27.3
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	44	261855	16.8
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	74	263546	28.1
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	51	296936	17.2
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	87	287805	30.2
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	15	250226	Unreliable
	"2009"	"2009"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	28	236548	11.8
	"2009"	"2009"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	13	97491	Unreliable
	"2009"	"2009"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	16	92884	Unreliable
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	15	199425	Unreliable
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	13	189026	Unreliable
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	42	199143	21.1
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	14	185049	Unreliable
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	27	189879	14.2
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	27	220939	12.2
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	40	219562	18.2
	"2009"	"2009"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	13	179271	Unreliable
	"2009"	"2009"	"Maine"	"23"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	15	68359	Unreliable
	"2009"	"2009"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	15	83714	Unreliable
	"2009"	"2009"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	14	109415	Unreliable
	"2009"	"2009"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	24	104838	22.9
	"2009"	"2009"	"Maine"	"23"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	10	93493	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	14	118938	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	15	144725	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	21	119418	17.6
	"2009"	"2009"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	17	77673	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	16	242191	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	31	227179	13.6
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	16	243667	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	27	239369	11.3
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	24	292159	8.2
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	40	285644	14.0
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	11	235398	Unreliable
	"2009"	"2009"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	17	224892	Unreliable
	"2009"	"2009"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	11	35199	Unreliable
	"2009"	"2009"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	18	33043	Unreliable
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	13	381301	Unreliable
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	54	387730	13.9
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	46	341716	13.5
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	132	337140	39.2
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	49	389180	12.6
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	133	374096	35.6
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	76	454652	16.7
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	149	434006	34.3
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	28	367010	7.6
	"2009"	"2009"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	45	339038	13.3
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	11	88185	Unreliable
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	19	106857	Unreliable
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	23	93115	24.7
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	30	104953	28.6
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	53	90772	58.4
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	14	81604	Unreliable
	"2009"	"2009"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	58	65943	88.0
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	24	537166	4.5
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	74	561856	13.2
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	45	457560	9.8
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	113	467280	24.2
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	66	523578	12.6
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	157	528078	29.7
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	98	644755	15.2
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	164	637161	25.7
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	35	527726	6.6
	"2009"	"2009"	"Michigan"	"26"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	54	512497	10.5
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	17	315239	Unreliable
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	22	308487	7.1
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	20	302369	6.6
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	38	306237	12.4
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	28	373761	7.5
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	41	373340	11.0
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	12	288602	Unreliable
	"2009"	"2009"	"Minnesota"	"27"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	23	284688	8.1
	"2009"	"2009"	"Mississippi"	"28"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	11	114160	Unreliable
